mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	29			
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	30			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	31			
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	32			
6	6	15	15	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	#	
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	33			
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	34			
6	6	17	17	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6	
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	35			
7	7	18	18	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	36			
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	37			
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	38			
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	39			
7	7	18	18	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	4
7	7	18	18	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	40			
7	7	19	19	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	h5	#
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	41			
8	8	21	21	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	42			
8	8	21	21	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	43			
9	9	24	24	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	44			
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	45			
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	46			
9	9	24	24	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	5	
9	9	24	24	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	47			
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	48			
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	49			
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	50			
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	51			
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	52			
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	53			
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	54			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	55			
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	56			
11	11	30	30	0.0	0	0	FiguredBass	3/4	2	1	0				1/8	6	
11	11	30	30	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	57			
11	11	61/2	61/2	0.0	1/8	1/8	FiguredBass	3/4	2	1	0				1/8	_	
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	58			
11	11	31	31	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	59			
11	11	32	32	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	7	
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	60			
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	61			
12	12	34	34	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	62			
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	63			
12	12	34	34	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	64			
13	13	36	36	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	65			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	66			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	67			
13	13	36	36	0.0	0	0	FiguredBass	3/4	2	1	0				3/8	5	
13	13	36	36	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	68			
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	69			
13	13	38	38	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	70			
14	14	39	39	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	71			
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	72			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	73			
14	14	39	39	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	74			
14	14	81/2	81/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	#	
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	75			
14	14	41	41	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	76			
15	15	42	42	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	77			
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	78			
15	15	44	44	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	79			
15	15	42	42	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	80			
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	_	
15	15	43	43	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	81			
15	15	44	44	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	5	
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	82			
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	83			
16	16	45	45	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	#	
16	16	45	45	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	84			
16	16	46	46	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	85			
17	17	48	48	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	86			
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	87			
17	17	50	50	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	88			
17	17	48	48	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	89			
17	17	99/2	99/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	5	
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	90			
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	91			
18	18	51	51	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	92			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	93			
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	94			
18	18	51	51	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	95			
18	18	105/2	105/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	6	
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	96			
18	18	53	53	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6\	
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	97			
19	19	54	54	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	98			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	99			
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	100			
19	19	54	54	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	101			
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	102			
19	19	56	56	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	#	
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	103			
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	104			
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	105			
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	106			
20	20	58	58	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	107			
