mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	30			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	31			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	32			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	33			
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	34			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	35			
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	36			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	37			
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	38			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39			
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	40			
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41			
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	43			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	44			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	45			
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	46			
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	h
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	47			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	52			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	53			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	54			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	55			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	56			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	59			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	60			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	61			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	62			
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	64			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	65			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	66			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	67			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	76			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	77			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	78			
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	81			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	82			
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	83			
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	84			
